2.44643775794,9.88523167237
2.61409150811,9.45748774968
1.96449725325,9.23288113694
2.40691909588,9.42633241168
2.36128954451,9.10402319756
2.46528044211,9.95282050969
2.53956878365,9.27724331689
2.38211846696,9.10826104254
2.19260446338,9.73038785227
1.85321645926,9.18724608737
2.74704361044,0.49180603782
2.71822373692,0.22019577387
2.34571141664,0.5023278516
2.65885126817,0.383039592557
2.59062168253,0.574539917043
2.68618038536,0.440864714079
2.75986848907,0.509179621837
2.54409916978,0.383275911445
2.68773299961,0.444444635667
2.62292588941,0.39518468993
